Zeit,Geschwindigkeit,Fahrtrichtung,Lenkwinkel,Abstand_Hindernis
13:59:53.285,50,1,54,193
13:59:53.286,50,1,54,193
13:59:53.347,50,1,54,-2
13:59:53.359,50,1,54,-4
13:59:53.491,50,1,54,195
13:59:53.616,50,1,53,195
13:59:53.616,50,1,53,195
13:59:53.676,50,1,53,-2
13:59:53.739,50,1,53,-2
13:59:53.800,50,1,53,-2
13:59:53.865,50,1,53,-2
13:59:53.926,50,1,53,-2
13:59:53.986,50,1,53,-2
13:59:54.026,50,1,53,-4
13:59:54.154,50,1,53,191
13:59:54.284,50,1,51,191
13:59:54.284,50,1,51,191
13:59:54.324,50,1,51,-4
13:59:54.371,50,1,51,-4
13:59:54.496,50,1,51,155
13:59:54.621,50,1,51,155
13:59:54.622,50,1,51,155
13:59:54.682,50,1,51,-2
13:59:54.744,50,1,51,-2
13:59:54.805,50,1,51,-2
13:59:54.866,50,1,51,-2
13:59:54.927,50,1,51,-2
13:59:54.989,50,1,51,-2
13:59:55.029,50,1,51,-4
13:59:55.090,50,1,51,-2
13:59:55.219,50,1,51,194
13:59:55.355,50,1,51,194
13:59:55.355,50,1,51,194
13:59:55.416,50,1,51,-2
13:59:55.477,50,1,51,-2
13:59:55.538,50,1,51,-2
13:59:55.600,50,1,51,-2
13:59:55.661,50,1,51,-2
13:59:55.723,50,1,51,-2
13:59:55.765,50,1,51,-4
13:59:55.788,50,1,51,-4
13:59:55.917,50,1,51,191
13:59:56.040,50,1,50,191
13:59:56.041,50,1,50,191
13:59:56.102,50,1,50,-2
13:59:56.163,50,1,50,-2
13:59:56.224,50,1,50,-2
13:59:56.285,50,1,50,-2
13:59:56.346,50,1,50,-2
13:59:56.488,50,1,50,402
13:59:56.612,50,1,47,402
13:59:56.613,50,1,47,402
13:59:56.673,50,1,47,-2
13:59:56.734,50,1,47,-2
13:59:56.795,50,1,47,-2
13:59:56.846,50,1,47,-4
13:59:56.907,50,1,47,-2
13:59:56.968,50,1,47,-2
13:59:57.029,50,1,47,-2
13:59:57.090,50,1,47,-2
13:59:57.151,50,1,47,-2
13:59:57.208,50,1,47,-4
13:59:57.269,50,1,47,-2
13:59:57.313,50,1,47,-4
13:59:57.379,50,1,47,-2
13:59:57.440,50,1,47,-2
13:59:57.502,50,1,47,-2
13:59:57.563,50,1,47,-2
13:59:57.624,50,1,47,-2
13:59:57.687,50,1,47,-2
13:59:57.729,50,1,47,-4
13:59:57.790,50,1,47,-2
13:59:57.852,50,1,47,-2
13:59:57.919,50,1,47,-2
13:59:57.981,50,1,47,-2
13:59:58.043,50,1,47,-2
13:59:58.106,50,1,47,-2
13:59:58.167,50,1,47,-2
13:59:58.228,50,1,47,-2
13:59:58.289,50,1,47,-2
13:59:58.353,50,1,47,-2
13:59:58.414,50,1,47,-2
13:59:58.475,50,1,47,-2
13:59:58.516,50,1,47,-4
13:59:58.667,50,1,47,563
13:59:58.799,50,1,51,563
13:59:58.799,50,1,51,563
13:59:58.860,50,1,51,-2
13:59:58.922,50,1,51,-2
13:59:58.983,50,1,51,-2
13:59:59.045,50,1,51,-2
13:59:59.106,50,1,51,-2
13:59:59.167,50,1,51,-2
13:59:59.209,50,1,51,-4
13:59:59.270,50,1,51,-2
13:59:59.337,50,1,51,-2
13:59:59.398,50,1,51,-2
13:59:59.459,50,1,51,-2
13:59:59.520,50,1,51,-2
13:59:59.582,50,1,51,-2
13:59:59.619,50,1,51,-4
13:59:59.759,50,1,51,277
13:59:59.883,50,1,47,277
13:59:59.884,50,1,47,277
13:59:59.947,50,1,47,-2
14:00:00.010,50,1,47,-2
14:00:00.073,50,1,47,-2
14:00:00.093,50,1,47,-4
14:00:00.226,50,1,47,249
14:00:00.349,50,1,45,249
14:00:00.351,50,1,45,249
14:00:00.412,50,1,45,-2
14:00:00.473,50,1,45,-2
14:00:00.536,50,1,45,-2
14:00:00.576,50,1,45,-4
14:00:00.637,50,1,45,-2
14:00:00.699,50,1,45,-2
14:00:00.760,50,1,45,-2
14:00:00.824,50,1,45,-2
14:00:00.885,50,1,45,-2
14:00:00.947,50,1,45,-2
14:00:00.987,50,1,45,-4
14:00:01.048,50,1,45,-2
14:00:01.110,50,1,45,-2
14:00:01.172,50,1,45,-2
14:00:01.234,50,1,45,-2
14:00:01.295,50,1,45,-2
14:00:01.357,50,1,45,-2
14:00:01.418,50,1,45,-2
14:00:01.479,50,1,45,-2
14:00:01.541,50,1,45,-2
14:00:01.604,50,1,45,-2
14:00:01.645,50,1,45,-4
14:00:01.708,50,1,45,-2
14:00:01.772,50,1,45,-2
14:00:01.794,50,1,45,-4
14:00:01.923,50,1,45,182
14:00:02.047,50,1,45,182
14:00:02.047,50,1,45,182
14:00:02.108,50,1,45,-2
14:00:02.182,50,1,45,-2
14:00:02.243,50,1,45,-2
14:00:02.272,50,1,45,-4
14:00:02.333,50,1,45,-2
14:00:02.395,50,1,45,-2
14:00:02.456,50,1,45,-2
14:00:02.517,50,1,45,-2
14:00:02.578,50,1,45,-2
14:00:02.640,50,1,45,-2
14:00:02.701,50,1,45,-2
14:00:02.744,50,1,45,-4
14:00:02.804,50,1,45,-2
14:00:02.865,50,1,45,-2
14:00:02.926,50,1,45,-2
14:00:02.987,50,1,45,-2
14:00:03.048,50,1,45,-2
14:00:03.109,50,1,45,-2
14:00:03.150,50,1,45,-4
14:00:03.222,50,1,45,-2
14:00:03.283,50,1,45,-2
14:00:03.345,50,1,45,-2
14:00:03.406,50,1,45,-2
14:00:03.468,50,1,45,-2
14:00:03.529,50,1,45,-2
14:00:03.571,50,1,45,-4
14:00:03.633,50,1,45,-2
14:00:03.694,50,1,45,-2
14:00:03.756,50,1,45,-2
14:00:03.817,50,1,45,-2
14:00:03.878,50,1,45,-2
14:00:03.939,50,1,45,-2
14:00:03.982,50,1,45,-4
14:00:04.043,50,1,45,-2
14:00:04.104,50,1,45,-2
14:00:04.165,50,1,45,-2
14:00:04.226,50,1,45,-2
14:00:04.288,50,1,45,-2
14:00:04.348,50,1,45,-2
14:00:04.389,50,1,45,-4
14:00:04.524,50,1,45,246
14:00:04.648,50,1,48,246
14:00:04.648,50,1,48,246
14:00:04.708,50,1,48,-2
14:00:04.770,50,1,48,-2
14:00:04.803,50,1,48,-4
14:00:04.882,50,1,48,-2
14:00:04.943,50,1,48,-2
14:00:05.004,50,1,48,-2
14:00:05.065,50,1,48,-2
14:00:05.126,50,1,48,-2
14:00:05.187,50,1,48,-2
14:00:05.213,50,1,48,-4
14:00:05.274,50,1,48,-2
14:00:05.335,50,1,48,-2
14:00:05.351,50,1,48,-4
14:00:05.413,50,1,48,-2
14:00:05.459,50,1,48,-4
14:00:05.520,50,1,48,-2
14:00:05.581,50,1,48,-2
14:00:05.642,50,1,48,-2
14:00:05.703,50,1,48,-2
14:00:05.764,50,1,48,-2
14:00:05.824,50,1,48,-2
14:00:05.870,50,1,48,-4
14:00:05.931,50,1,48,-2
14:00:05.992,50,1,48,-2
14:00:06.053,50,1,48,-2
14:00:06.114,50,1,48,-2
14:00:06.165,50,1,48,-4
14:00:06.226,50,1,48,-2
14:00:06.287,50,1,48,-2
14:00:06.349,50,1,48,-2
14:00:06.409,50,1,48,-4
14:00:06.471,50,1,48,-2
14:00:06.533,50,1,48,-2
14:00:06.594,50,1,48,-2
14:00:06.656,50,1,48,-2
14:00:06.719,50,1,48,-2
14:00:06.781,50,1,48,-2
14:00:06.821,50,1,48,-4
14:00:06.887,50,1,48,-2
14:00:06.948,50,1,48,-2
14:00:07.010,50,1,48,-2
14:00:07.071,50,1,48,-2
14:00:07.132,50,1,48,-2
14:00:07.193,50,1,48,-2
14:00:07.231,50,1,48,-4
14:00:07.292,50,1,48,-2
14:00:07.354,50,1,48,-2
14:00:07.415,50,1,48,-2
14:00:07.476,50,1,48,-2
14:00:07.537,50,1,48,-2
14:00:07.599,50,1,48,-2
14:00:07.660,50,1,48,-2
14:00:07.721,50,1,48,-2
14:00:07.783,50,1,48,-2
14:00:07.826,50,1,48,-4
14:00:07.887,50,1,48,-2
14:00:07.902,50,1,48,-4
14:00:07.963,50,1,48,-2
14:00:08.020,50,1,48,-4
14:00:08.081,50,1,48,-2
14:00:08.142,50,1,48,-2
14:00:08.210,50,1,48,-2
14:00:08.271,50,1,48,-2
14:00:08.332,50,1,48,-2
14:00:08.393,50,1,48,-2
14:00:08.430,50,1,48,-4
14:00:08.492,50,1,48,-2
14:00:08.553,50,1,48,-2
14:00:08.615,50,1,48,-2
14:00:08.676,50,1,48,-2
14:00:08.737,50,1,48,-2
14:00:08.798,50,1,48,-2
14:00:08.841,50,1,48,-4
14:00:08.902,50,1,48,-2
14:00:08.972,50,1,48,-2
14:00:09.035,50,1,48,-2
14:00:09.098,50,1,48,-2
14:00:09.161,50,1,48,-2
14:00:09.222,50,1,48,-2
14:00:09.248,50,1,48,-4
14:00:09.310,50,1,48,-2
14:00:09.371,50,1,48,-2
14:00:09.432,50,1,48,-2
14:00:09.493,50,1,48,-2
14:00:09.554,50,1,48,-2
14:00:09.632,50,1,48,-2
14:00:09.661,50,1,48,-4
14:00:09.723,50,1,48,-2
14:00:09.792,50,1,48,-2
14:00:09.853,50,1,48,-2
14:00:09.914,50,1,48,-2
14:00:09.977,50,1,48,-2
14:00:10.037,50,1,48,-2
14:00:10.099,50,1,48,-2
14:00:10.141,50,1,48,-4
14:00:10.202,50,1,48,-2
14:00:10.263,50,1,48,-2
14:00:10.324,50,1,48,-2
14:00:10.386,50,1,48,-2
14:00:10.448,50,1,48,-2
14:00:10.509,50,1,48,-2
14:00:10.552,50,1,48,-4
14:00:10.613,50,1,48,-2
14:00:10.674,50,1,48,-2
14:00:10.735,50,1,48,-2
14:00:10.796,50,1,48,-2
14:00:10.857,50,1,48,-2
14:00:10.918,50,1,48,-2
14:00:10.962,50,1,48,-4
14:00:11.023,50,1,48,-2
14:00:11.084,50,1,48,-2
14:00:11.145,50,1,48,-2
14:00:11.206,50,1,48,-2
14:00:11.272,50,1,48,-2
14:00:11.333,50,1,48,-2
14:00:11.369,50,1,48,-4
14:00:11.505,50,1,48,299
14:00:11.629,50,1,48,299
14:00:11.629,50,1,48,299
14:00:11.690,50,1,48,-2
14:00:11.752,50,1,48,-2
14:00:11.819,50,1,48,-2
14:00:11.860,50,1,48,-4
14:00:11.932,50,1,48,-2
14:00:12.002,50,1,48,-2
14:00:12.063,50,1,48,-2
14:00:12.124,50,1,48,-2
14:00:12.185,50,1,48,-2
14:00:12.221,50,1,48,-4
14:00:12.389,50,1,48,829
14:00:12.517,50,1,50,829
14:00:12.517,50,1,50,829
14:00:12.579,50,1,50,-2
14:00:12.640,50,1,50,-2
14:00:12.702,50,1,50,-2
14:00:12.763,50,1,50,-2
14:00:12.826,50,1,50,-2
14:00:12.887,50,1,50,-2
14:00:12.928,50,1,50,-4
14:00:12.990,50,1,50,-2
14:00:13.051,50,1,50,-2
14:00:13.112,50,1,50,-2
14:00:13.179,50,1,50,-2
14:00:13.240,50,1,50,-2
14:00:13.301,50,1,50,-2
14:00:13.336,50,1,50,-4
14:00:13.490,50,1,50,611
14:00:13.614,50,1,45,611
14:00:13.614,50,1,45,611
14:00:13.631,50,1,45,-4
14:00:13.692,50,1,45,-2
14:00:13.753,50,1,45,-2
14:00:13.815,50,1,45,-2
14:00:13.875,50,1,45,-2
14:00:13.936,50,1,45,-2
14:00:13.997,50,1,45,-2
14:00:14.042,50,1,45,-4
14:00:14.103,50,1,45,-2
14:00:14.165,50,1,45,-2
14:00:14.226,50,1,45,-2
14:00:14.287,50,1,45,-2
14:00:14.348,50,1,45,-2
14:00:14.409,50,1,45,-2
14:00:14.453,50,1,45,-4
14:00:14.598,50,1,45,478
14:00:14.728,50,1,45,478
14:00:14.728,50,1,45,478
14:00:14.789,50,1,45,-2
14:00:14.850,50,1,45,-2
14:00:14.915,50,1,45,-2
14:00:14.976,50,1,45,-2
14:00:15.018,50,1,45,-4
14:00:15.079,50,1,45,-2
14:00:15.141,50,1,45,-2
14:00:15.203,50,1,45,-2
14:00:15.264,50,1,45,-2
14:00:15.325,50,1,45,-2
14:00:15.385,50,1,45,-2
14:00:15.426,50,1,45,-4
14:00:15.592,50,1,45,816
14:00:15.725,50,1,45,816
14:00:15.725,50,1,45,816
14:00:15.786,50,1,45,-2
14:00:15.847,50,1,45,-2
14:00:15.908,50,1,45,-2
14:00:15.929,50,1,45,-4
14:00:15.955,50,1,45,-4
14:00:16.088,50,1,45,237
14:00:16.211,50,1,45,237
14:00:16.211,50,1,45,237
14:00:16.236,50,1,45,-4
14:00:16.297,50,1,45,-2
14:00:16.330,50,1,45,-4
14:00:16.392,50,1,45,-2
14:00:16.453,50,1,45,-2
14:00:16.514,50,1,45,-2
14:00:16.575,50,1,45,-2
14:00:16.637,50,1,45,-2
14:00:16.698,50,1,45,-2
14:00:16.741,50,1,45,-4
14:00:16.802,50,1,45,-2
14:00:16.863,50,1,45,-2
14:00:16.924,50,1,45,-2
14:00:16.985,50,1,45,-2
14:00:17.046,50,1,45,-2
14:00:17.108,50,1,45,-2
14:00:17.151,50,1,45,-4
14:00:17.212,50,1,45,-2
14:00:17.273,50,1,45,-2
14:00:17.334,50,1,45,-2
14:00:17.392,50,1,45,-4
14:00:17.528,50,1,45,264
14:00:17.651,50,1,49,264
14:00:17.652,50,1,49,264
14:00:17.712,50,1,49,-2
14:00:17.773,50,1,49,-2
14:00:17.842,50,1,49,-2
14:00:17.903,50,1,49,-2
14:00:17.965,50,1,49,-2
14:00:17.979,50,1,49,-4
14:00:18.040,50,1,49,-2
14:00:18.101,50,1,49,-2
14:00:18.162,50,1,49,-2
14:00:18.224,50,1,49,-2
14:00:18.285,50,1,49,-2
14:00:18.346,50,1,49,-2
14:00:18.386,50,1,49,-4
14:00:18.448,50,1,49,-2
14:00:18.509,50,1,49,-2
14:00:18.571,50,1,49,-2
14:00:18.632,50,1,49,-2
14:00:18.694,50,1,49,-2
14:00:18.757,50,1,49,-2
14:00:18.797,50,1,49,-4
14:00:18.956,50,1,49,682
14:00:19.080,50,1,50,682
14:00:19.080,50,1,50,682
14:00:19.141,50,1,50,-2
14:00:19.201,50,1,50,-2
14:00:19.271,50,1,50,-2
14:00:19.332,50,1,50,-2
14:00:19.345,50,1,50,-4
14:00:19.406,50,1,50,-2
14:00:19.467,50,1,50,-2
14:00:19.528,50,1,50,-2
14:00:19.589,50,1,50,-2
14:00:19.650,50,1,50,-2
14:00:19.707,50,1,50,-4
14:00:19.768,50,1,50,-2
14:00:19.829,50,1,50,-2
14:00:19.890,50,1,50,-2
14:00:19.952,50,1,50,-2
14:00:20.013,50,1,50,-2
14:00:20.075,50,1,50,-2
14:00:20.114,50,1,50,-4
14:00:20.250,50,1,50,317
14:00:20.384,50,1,49,317
14:00:20.384,50,1,49,317
14:00:20.445,50,1,49,-2
14:00:20.506,50,1,49,-2
14:00:20.572,50,1,49,-2
14:00:20.633,50,1,49,-2
14:00:20.652,50,1,49,-4
14:00:20.714,50,1,49,-2
14:00:20.775,50,1,49,-2
14:00:20.836,50,1,49,-2
14:00:20.897,50,1,49,-2
14:00:20.959,50,1,49,-2
14:00:21.020,50,1,49,-2
14:00:21.063,50,1,49,-4
14:00:21.124,50,1,49,-2
14:00:21.186,50,1,49,-2
14:00:21.250,50,1,49,-2
14:00:21.297,50,1,49,-4
14:00:21.358,50,1,49,-2
14:00:21.419,50,1,49,-2
14:00:21.480,50,1,49,-2
14:00:21.541,50,1,49,-2
14:00:21.602,50,1,49,-2
14:00:21.672,50,1,49,-2
14:00:21.708,50,1,49,-4
14:00:21.772,50,1,49,-2
14:00:21.833,50,1,49,-2
14:00:21.894,50,1,49,-2
14:00:21.955,50,1,49,-2
14:00:22.016,50,1,49,-2
14:00:22.077,50,1,49,-2
14:00:22.118,50,1,49,-4
14:00:22.254,50,1,49,315
14:00:22.385,50,1,48,315
14:00:22.385,50,1,48,315
14:00:22.446,50,1,48,-2
14:00:22.507,50,1,48,-2
14:00:22.568,50,1,48,-2
14:00:22.629,50,1,48,-2
14:00:22.690,50,1,48,-2
14:00:22.751,50,1,48,-2
14:00:22.812,50,1,48,-2
14:00:22.873,50,1,48,-2
14:00:22.934,50,1,48,-2
14:00:22.995,50,1,48,-2
14:00:23.056,50,1,48,-2
14:00:23.100,50,1,48,-4
14:00:23.161,50,1,48,-2
14:00:23.222,50,1,48,-2
14:00:23.283,50,1,48,-2
14:00:23.344,50,1,48,-2
14:00:23.412,50,1,48,-2
14:00:23.473,50,1,48,-2
14:00:23.507,50,1,48,-4
14:00:23.568,50,1,48,-2
14:00:23.629,50,1,48,-2
14:00:23.689,50,1,48,-2
14:00:23.750,50,1,48,-2
14:00:23.811,50,1,48,-2
14:00:23.872,50,1,48,-2
14:00:23.917,50,1,48,-4
14:00:23.978,50,1,48,-2
14:00:24.039,50,1,48,-2
14:00:24.100,50,1,48,-2
14:00:24.161,50,1,48,-2
14:00:24.222,50,1,48,-2
14:00:24.283,50,1,48,-2
14:00:24.314,50,1,48,-4
14:00:24.382,50,1,48,-2
14:00:24.443,50,1,48,-2
14:00:24.504,50,1,48,-2
14:00:24.565,50,1,48,-2
14:00:24.586,50,1,48,-4
14:00:24.648,50,1,48,-2
14:00:24.709,50,1,48,-2
14:00:24.770,50,1,48,-2
14:00:24.831,50,1,48,-2
14:00:24.892,50,1,48,-2
14:00:24.953,50,1,48,-2
14:00:24.997,50,1,48,-4
14:00:25.058,50,1,48,-2
14:00:25.119,50,1,48,-2
14:00:25.181,50,1,48,-2
14:00:25.242,50,1,48,-2
14:00:25.303,50,1,48,-2
14:00:25.365,50,1,48,-2
14:00:25.426,50,1,48,-2
14:00:25.487,50,1,48,-2
14:00:25.548,50,1,48,-2
14:00:25.578,50,1,48,-4
14:00:25.640,50,1,48,-2
14:00:25.701,50,1,48,-2
14:00:25.762,50,1,48,-2
14:00:25.823,50,1,48,-2
14:00:25.883,50,1,48,-2
14:00:25.926,50,1,48,-4
14:00:26.065,50,1,48,325
14:00:26.189,50,1,50,325
14:00:26.189,50,1,50,325
14:00:26.250,50,1,50,-2
14:00:26.311,50,1,50,-2
14:00:26.373,50,1,50,-2
14:00:26.434,50,1,50,-2
14:00:26.494,50,1,50,-2
14:00:26.521,50,1,50,-4
14:00:26.582,50,1,50,-2
14:00:26.643,50,1,50,-2
14:00:26.704,50,1,50,-2
14:00:26.765,50,1,50,-2
14:00:26.826,50,1,50,-2
14:00:26.887,50,1,50,-2
14:00:26.948,50,1,50,-2
14:00:26.999,50,1,50,-4
14:00:27.060,50,1,50,-2
14:00:27.121,50,1,50,-2
14:00:27.162,50,1,50,-4
14:00:27.223,50,1,50,-2
14:00:27.284,50,1,50,-2
14:00:27.346,50,1,50,-2
14:00:27.407,50,1,50,-2
14:00:27.468,50,1,50,-2
14:00:27.530,50,1,50,-2
14:00:27.569,50,1,50,-4
14:00:27.630,50,1,50,-2
14:00:27.692,50,1,50,-2
14:00:27.753,50,1,50,-2
14:00:27.814,50,1,50,-2
14:00:27.877,50,1,50,-2
14:00:27.941,50,1,50,-2
14:00:28.003,50,1,50,-2
14:00:28.064,50,1,50,-2
14:00:28.125,50,1,50,-2
14:00:28.163,50,1,50,-4
14:00:28.224,50,1,50,-2
14:00:28.285,50,1,50,-2
14:00:28.347,50,1,50,-2
14:00:28.399,50,1,50,-4
14:00:28.460,50,1,50,-2
14:00:28.524,50,1,50,-2
14:00:28.548,50,1,50,-4
14:00:28.609,50,1,50,-2
14:00:28.670,50,1,50,-2
14:00:28.731,50,1,50,-2
14:00:28.792,50,1,50,-2
14:00:28.853,50,1,50,-2
14:00:28.922,50,1,50,-2
14:00:28.958,50,1,50,-4
14:00:29.020,50,1,50,-2
14:00:29.081,50,1,50,-2
14:00:29.143,50,1,50,-2
14:00:29.204,50,1,50,-2
14:00:29.266,50,1,50,-2
14:00:29.332,50,1,50,-2
14:00:29.369,50,1,50,-4
14:00:29.431,50,1,50,-2
14:00:29.493,50,1,50,-2
14:00:29.554,50,1,50,-2
14:00:29.615,50,1,50,-2
14:00:29.677,50,1,50,-2
14:00:29.738,50,1,50,-2
14:00:29.780,50,1,50,-4
14:00:29.842,50,1,50,-2
14:00:29.903,50,1,50,-2
14:00:29.964,50,1,50,-2
14:00:30.025,50,1,50,-2
14:00:30.087,50,1,50,-2
14:00:30.148,50,1,50,-2
14:00:30.191,50,1,50,-4
14:00:30.253,50,1,50,-2
14:00:30.314,50,1,50,-2
14:00:30.348,50,1,50,-4
14:00:30.409,50,1,50,-2
14:00:30.433,50,1,50,-4
14:00:30.494,50,1,50,-2
14:00:30.555,50,1,50,-2
14:00:30.616,50,1,50,-2
14:00:30.680,50,1,50,-2
14:00:30.741,50,1,50,-2
14:00:30.802,50,1,50,-2
14:00:30.844,50,1,50,-4
14:00:30.912,50,1,50,-2
14:00:30.973,50,1,50,-2
14:00:31.034,50,1,50,-2
14:00:31.095,50,1,50,-2
14:00:31.138,50,1,50,-4
14:00:31.199,50,1,50,-2
14:00:31.232,50,1,50,-4
14:00:31.293,50,1,50,-2
14:00:31.350,50,1,50,-4
14:00:31.412,50,1,50,-2
14:00:31.474,50,1,50,-2
14:00:31.535,50,1,50,-2
14:00:31.596,50,1,50,-2
14:00:31.662,50,1,50,-2
14:00:31.724,50,1,50,-2
14:00:31.761,50,1,50,-4
14:00:31.823,50,1,50,-2
14:00:31.884,50,1,50,-2
14:00:31.945,50,1,50,-2
14:00:32.006,50,1,50,-2
14:00:32.067,50,1,50,-2
14:00:32.128,50,1,50,-2
14:00:32.171,50,1,50,-4
14:00:32.233,50,1,50,-2
14:00:32.295,50,1,50,-2
14:00:32.357,50,1,50,-2
14:00:32.418,50,1,50,-2
14:00:32.479,50,1,50,-2
14:00:32.541,50,1,50,-2
14:00:32.602,50,1,50,-2
14:00:32.663,50,1,50,-2
14:00:32.703,50,1,50,-4
14:00:32.764,50,1,50,-2
14:00:32.825,50,1,50,-2
14:00:32.886,50,1,50,-2
14:00:32.947,50,1,50,-2
14:00:32.978,50,1,50,-4
14:00:33.038,50,1,50,-2
14:00:33.099,50,1,50,-2
14:00:33.160,50,1,50,-2
14:00:33.221,50,1,50,-2
14:00:33.283,50,1,50,-2
14:00:33.344,50,1,50,-2
14:00:33.388,50,1,50,-4
14:00:33.449,50,1,50,-2
14:00:33.465,50,1,50,-4
14:00:33.527,50,1,50,-2
14:00:33.588,50,1,50,-2
14:00:33.649,50,1,50,-2
14:00:33.710,50,1,50,-2
14:00:33.771,50,1,50,-2
14:00:33.810,50,1,50,-4
14:00:33.943,50,1,50,278
14:00:34.069,50,1,49,278
14:00:34.070,50,1,49,278
14:00:34.130,50,1,49,-2
14:00:34.191,50,1,49,-2
14:00:34.262,50,1,49,-2
14:00:34.278,50,1,49,-4
14:00:34.339,50,1,49,-2
14:00:34.399,50,1,49,-2
14:00:34.460,50,1,49,-2
14:00:34.521,50,1,49,-2
14:00:34.582,50,1,49,-2
14:00:34.643,50,1,49,-2
14:00:34.688,50,1,49,-4
14:00:34.749,50,1,49,-2
14:00:34.810,50,1,49,-2
14:00:34.870,50,1,49,-2
14:00:34.931,50,1,49,-2
14:00:34.992,50,1,49,-2
14:00:35.053,50,1,49,-2
14:00:35.109,50,1,49,-4
14:00:35.170,50,1,49,-2
14:00:35.231,50,1,49,-2
14:00:35.260,50,1,49,-4
14:00:35.322,50,1,49,-2
14:00:35.383,50,1,49,-2
14:00:35.444,50,1,49,-2
14:00:35.505,50,1,49,-2
14:00:35.566,50,1,49,-2
14:00:35.627,50,1,49,-2
14:00:35.671,50,1,49,-4
14:00:35.732,50,1,49,-2
14:00:35.793,50,1,49,-2
14:00:35.854,50,1,49,-2
14:00:35.915,50,1,49,-2
14:00:35.976,50,1,49,-2
14:00:36.037,50,1,49,-2
14:00:36.082,50,1,49,-4
14:00:36.143,50,1,49,-2
14:00:36.203,50,1,49,-2
14:00:36.265,50,1,49,-2
14:00:36.326,50,1,49,-2
14:00:36.387,50,1,49,-2
14:00:36.448,50,1,49,-2
14:00:36.489,50,1,49,-4
14:00:36.550,50,1,49,-2
14:00:36.616,50,1,49,-2
14:00:36.677,50,1,49,-2
14:00:36.738,50,1,49,-2
14:00:36.799,50,1,49,-2
14:00:36.860,50,1,49,-2
14:00:36.899,50,1,49,-4
14:00:36.961,50,1,49,-2
14:00:37.022,50,1,49,-2
14:00:37.083,50,1,49,-2
14:00:37.144,50,1,49,-2
14:00:37.205,50,1,49,-2
14:00:37.266,50,1,49,-2
14:00:37.310,50,1,49,-4
14:00:37.371,50,1,49,-2
14:00:37.432,50,1,49,-2
14:00:37.494,50,1,49,-2
14:00:37.555,50,1,49,-2
14:00:37.617,50,1,49,-2
14:00:37.678,50,1,49,-2
14:00:37.717,50,1,49,-4
14:00:37.779,50,1,49,-2
14:00:37.840,50,1,49,-2
14:00:37.901,50,1,49,-2
14:00:37.962,50,1,49,-2
14:00:38.023,50,1,49,-2
14:00:38.085,50,1,49,-2
14:00:38.146,50,1,49,-2
14:00:38.208,50,1,49,-2
14:00:38.269,50,1,49,-2
14:00:38.312,50,1,49,-4
14:00:38.379,50,1,49,-2
14:00:38.441,50,1,49,-2
14:00:38.502,50,1,49,-2
14:00:38.564,50,1,49,-2
14:00:38.682,0,0,49,9
14:01:51.963,0,0,90,0
14:01:52.069,50,1,90,0
14:01:52.070,50,1,90,0
14:01:52.093,50,1,90,212
14:01:52.117,50,1,90,211
14:01:52.140,50,1,90,209
14:01:52.164,50,1,90,211
14:01:52.187,50,1,90,206
14:01:52.211,50,1,90,209
14:01:52.234,50,1,90,206
14:01:52.257,50,1,90,206
14:01:52.281,50,1,90,207
14:01:52.304,50,1,90,205
14:01:52.327,50,1,90,204
14:01:52.350,50,1,90,203
14:01:52.373,50,1,90,203
14:01:52.396,50,1,90,205
14:01:52.420,50,1,90,201
14:01:52.443,50,1,90,202
14:01:52.465,50,1,90,200
14:01:52.488,50,1,90,200
14:01:52.511,50,1,90,201
14:01:52.534,50,1,90,197
14:01:52.557,50,1,90,197
14:01:52.579,50,1,90,198
14:01:52.602,50,1,90,198
14:01:52.625,50,1,90,196
14:01:52.647,50,1,90,-4
14:01:52.670,50,1,90,195
14:01:52.692,50,1,90,194
14:01:52.715,50,1,90,194
14:01:52.738,50,1,90,192
14:01:52.760,50,1,90,193
14:01:52.782,50,1,90,191
14:01:52.805,50,1,90,189
14:01:52.827,50,1,90,192
14:01:52.849,50,1,90,189
14:01:52.871,50,1,90,189
14:01:52.894,50,1,90,188
14:01:52.916,50,1,90,187
14:01:52.938,50,1,90,188
14:01:52.958,50,1,90,158
14:01:52.980,50,1,90,185
14:01:53.002,50,1,90,186
14:01:53.024,50,1,90,185
14:01:53.046,50,1,90,184
14:01:53.068,50,1,90,183
14:01:53.090,50,1,90,182
14:01:53.112,50,1,90,182
14:01:53.134,50,1,90,181
14:01:53.155,50,1,90,181
14:01:53.177,50,1,90,181
14:01:53.199,50,1,90,180
14:01:53.220,50,1,90,180
14:01:53.242,50,1,90,178
14:01:53.264,50,1,90,180
14:01:53.285,50,1,90,177
14:01:53.307,50,1,90,178
14:01:53.328,50,1,90,176
14:01:53.350,50,1,90,175
14:01:53.371,50,1,90,175
14:01:53.392,50,1,90,176
14:01:53.414,50,1,90,174
14:01:53.435,50,1,90,176
14:01:53.456,50,1,90,173
14:01:53.478,50,1,90,172
14:01:53.499,50,1,90,171
14:01:53.520,50,1,90,173
14:01:53.541,50,1,90,171
14:01:53.562,50,1,90,171
14:01:53.583,50,1,90,171
14:01:53.604,50,1,90,168
14:01:53.625,50,1,90,-4
14:01:53.646,50,1,90,168
14:01:53.667,50,1,90,168
14:01:53.688,50,1,90,165
14:01:53.710,50,1,90,167
14:01:53.731,50,1,90,165
